query_id,rank,target_id
afhq_cat_012678,6,afhq_dog_003924
afhq_cat_012678,7,afhq_dog_000390
afhq_cat_012678,8,afhq_dog_002560
afhq_cat_012678,9,afhq_dog_001701
afhq_cat_012678,10,afhq_dog_004472
afhq_cat_012678,11,afhq_dog_004026
afhq_cat_012678,12,afhq_dog_003424
afhq_cat_012678,13,afhq_dog_002363
afhq_cat_012678,14,afhq_dog_000822
afhq_cat_012678,15,afhq_dog_003356
afhq_cat_014006,1,afhq_dog_003389
afhq_cat_014006,2,afhq_dog_000845
afhq_cat_014006,3,afhq_dog_002366
afhq_cat_014006,4,afhq_dog_015064
afhq_cat_014006,5,afhq_dog_000129
afhq_cat_014006,6,afhq_dog_002447
afhq_cat_014006,7,afhq_dog_002105
afhq_cat_014006,8,afhq_dog_002745
afhq_cat_014006,9,afhq_dog_004217
afhq_cat_014006,10,afhq_dog_002692
afhq_cat_014006,11,afhq_dog_003335
afhq_cat_014006,12,afhq_dog_003890
afhq_cat_014006,13,afhq_dog_015118
afhq_cat_014006,14,afhq_dog_003644
afhq_cat_014006,15,afhq_dog_004472
afhq_cat_009710,1,afhq_dog_003849
afhq_cat_009710,2,afhq_dog_004203
afhq_cat_009710,3,afhq_dog_000477
afhq_cat_009710,4,afhq_dog_002827
afhq_cat_009710,5,afhq_dog_003644
afhq_cat_009710,6,afhq_dog_002481
afhq_cat_009710,7,afhq_dog_003250
afhq_cat_009710,8,afhq_dog_014910
afhq_cat_009710,9,afhq_dog_003890
afhq_cat_009710,10,afhq_dog_003551
afhq_cat_009710,11,afhq_dog_004026
afhq_cat_009710,12,afhq_dog_001809
afhq_cat_009710,13,afhq_dog_002378
afhq_cat_009710,14,afhq_dog_001878
afhq_cat_009710,15,afhq_dog_002517
afhq_cat_014285,1,afhq_dog_001508
afhq_cat_014285,2,afhq_dog_004123
afhq_cat_014285,3,afhq_dog_000345
afhq_cat_014285,4,afhq_dog_014910
afhq_cat_014285,5,afhq_dog_003985
afhq_cat_014285,6,afhq_dog_002968
afhq_cat_014285,7,afhq_dog_014774
afhq_cat_014285,8,afhq_dog_000356
afhq_cat_014285,9,afhq_dog_002040
afhq_cat_014285,10,afhq_dog_001071
afhq_cat_014285,11,afhq_dog_003901
afhq_cat_014285,12,afhq_dog_004317
afhq_cat_014285,13,afhq_dog_001604
afhq_cat_014285,14,afhq_dog_002517
afhq_cat_014285,15,afhq_dog_004188
afhq_cat_015975,1,afhq_dog_003356
afhq_cat_015975,2,afhq_dog_002031
afhq_cat_015975,3,afhq_dog_004317
afhq_cat_015975,4,afhq_dog_003131
afhq_cat_015975,5,afhq_dog_000672
afhq_cat_015975,6,afhq_dog_001809
afhq_cat_015975,7,afhq_dog_003556
afhq_cat_015975,8,afhq_dog_014903
afhq_cat_015975,9,afhq_dog_002566
afhq_cat_015975,10,afhq_dog_002692
afhq_cat_015975,11,afhq_dog_015041
afhq_cat_015975,12,afhq_dog_014950
afhq_cat_015975,13,afhq_dog_003424
afhq_cat_015975,14,afhq_dog_000773
afhq_cat_015975,15,afhq_dog_002105
afhq_cat_014046,1,afhq_dog_002566
afhq_cat_014046,2,afhq_dog_000883
afhq_cat_014046,3,afhq_dog_004512
afhq_cat_014046,4,afhq_dog_002765
afhq_cat_014046,5,afhq_dog_000363
afhq_cat_014046,6,afhq_dog_003356
afhq_cat_014046,7,afhq_dog_002945
afhq_cat_014046,8,afhq_dog_002294
afhq_cat_014046,9,afhq_dog_001701
afhq_cat_014046,10,afhq_dog_004721
afhq_cat_014046,11,afhq_dog_002841
afhq_cat_014046,12,afhq_dog_002968
afhq_cat_014046,13,afhq_dog_014783
afhq_cat_014046,14,afhq_dog_001071
afhq_cat_014046,15,afhq_dog_004317
afhq_cat_013214,1,afhq_dog_000773
afhq_cat_013214,2,afhq_dog_002806
afhq_cat_013214,3,afhq_dog_014741
afhq_cat_013214,4,afhq_dog_002340
afhq_cat_013214,5,afhq_dog_000828
afhq_cat_013214,6,afhq_dog_003628
afhq_cat_013214,7,afhq_dog_003552
afhq_cat_013214,8,afhq_dog_003335
afhq_cat_013214,9,afhq_dog_000007
afhq_cat_013214,10,afhq_dog_000231
afhq_cat_013214,11,afhq_dog_003644
afhq_cat_013214,12,afhq_dog_000162
afhq_cat_013214,13,afhq_dog_000733
afhq_cat_013214,14,afhq_dog_002015
afhq_cat_013214,15,afhq_dog_004345
afhq_cat_012049,1,afhq_dog_002591
afhq_cat_012049,2,afhq_dog_003636
afhq_cat_012049,3,afhq_dog_002000
afhq_cat_012049,4,afhq_dog_002031
afhq_cat_012049,5,afhq_dog_004721
afhq_cat_012049,6,afhq_dog_000845
afhq_cat_012049,7,afhq_dog_014685
afhq_cat_012049,8,afhq_dog_015010
afhq_cat_012049,9,afhq_dog_004474
afhq_cat_012049,10,afhq_dog_002304
afhq_cat_012049,11,afhq_dog_000326
afhq_cat_012049,12,afhq_dog_004345
afhq_cat_012049,13,afhq_dog_003250
afhq_cat_012049,14,afhq_dog_000026
afhq_cat_012049,15,afhq_dog_015064
afhq_cat_011903,1,afhq_dog_002765
afhq_cat_011903,2,afhq_dog_000845
afhq_cat_011903,3,afhq_dog_000477
afhq_cat_011903,4,afhq_dog_001071
afhq_cat_011903,5,afhq_dog_000590
afhq_cat_011903,6,afhq_dog_002560
afhq_cat_011903,7,afhq_dog_004159
afhq_cat_011903,8,afhq_dog_014840
afhq_cat_011903,9,afhq_dog_000822
afhq_cat_011903,10,afhq_dog_000130
afhq_cat_011903,11,afhq_dog_003389
afhq_cat_011903,12,afhq_dog_004026
afhq_cat_011903,13,afhq_dog_002517
afhq_cat_011903,14,afhq_dog_002046
afhq_cat_011903,15,afhq_dog_001604
afhq_cat_013935,1,afhq_dog_002765
afhq_cat_013935,2,afhq_dog_001197
afhq_cat_013935,3,afhq_dog_000706
afhq_cat_013935,4,afhq_dog_004159
afhq_cat_013935,5,afhq_dog_000119
afhq_cat_013935,6,afhq_dog_002456
afhq_cat_013935,7,afhq_dog_000540
afhq_cat_013935,8,afhq_dog_000810
afhq_cat_013935,9,afhq_dog_002827
afhq_cat_013935,10,afhq_dog_000277
afhq_cat_013935,11,afhq_dog_000590
afhq_cat_013935,12,afhq_dog_014910
afhq_cat_013935,13,afhq_dog_003773
afhq_cat_013935,14,afhq_dog_001701
afhq_cat_013935,15,afhq_dog_001071
afhq_cat_012720,1,afhq_dog_003830
afhq_cat_012720,2,afhq_dog_003825
afhq_cat_012720,3,afhq_dog_000336
afhq_cat_012720,4,afhq_dog_014676
afhq_cat_012720,5,afhq_dog_000688
afhq_cat_012720,6,afhq_dog_003935
afhq_cat_012720,7,afhq_dog_002031
afhq_cat_012720,8,afhq_dog_002439
afhq_cat_012720,9,afhq_dog_001809
afhq_cat_012720,10,afhq_dog_003002
afhq_cat_012720,11,afhq_dog_014741
afhq_cat_012720,12,afhq_dog_003636
afhq_cat_012720,13,afhq_dog_002517
afhq_cat_012720,14,afhq_dog_002365
afhq_cat_012720,15,afhq_dog_004721
afhq_cat_009884,1,afhq_dog_004530
afhq_cat_009884,2,afhq_dog_001071
afhq_cat_009884,3,afhq_dog_004721
afhq_cat_009884,4,afhq_dog_015010
afhq_cat_009884,5,afhq_dog_004474
afhq_cat_009884,6,afhq_dog_002304
afhq_cat_009884,7,afhq_dog_000845
afhq_cat_009884,8,afhq_dog_003250
afhq_cat_009884,9,afhq_dog_014908
afhq_cat_009884,10,afhq_dog_000029
afhq_cat_009884,11,afhq_dog_000547
afhq_cat_009884,12,afhq_dog_014685
afhq_cat_009884,13,afhq_dog_000477
afhq_cat_009884,14,afhq_dog_001952
afhq_cat_009884,15,afhq_dog_003849
afhq_cat_010035,1,afhq_dog_000967
afhq_cat_010035,2,afhq_dog_003707
afhq_cat_010035,3,afhq_dog_014685
afhq_cat_010035,4,afhq_dog_001310
afhq_cat_010035,5,afhq_dog_002806
afhq_cat_010035,6,afhq_dog_000363
afhq_cat_010035,7,afhq_dog_004296
afhq_cat_010035,8,afhq_dog_000109
afhq_cat_010035,9,afhq_dog_003722
afhq_cat_010035,10,afhq_dog_004217
afhq_cat_010035,11,afhq_dog_002105
afhq_cat_010035,12,afhq_dog_001850
afhq_cat_010035,13,afhq_dog_001049
afhq_cat_010035,14,afhq_dog_003085
afhq_cat_010035,15,afhq_dog_002045
afhq_cat_015774,1,afhq_dog_002015
afhq_cat_015774,2,afhq_dog_002340
afhq_cat_015774,3,afhq_dog_004317
afhq_cat_015774,4,afhq_dog_000087
afhq_cat_015774,5,afhq_dog_003188
afhq_cat_015774,6,afhq_dog_002806
afhq_cat_015774,7,afhq_dog_000162
afhq_cat_015774,8,afhq_dog_000370
afhq_cat_015774,9,afhq_dog_001850
afhq_cat_015774,10,afhq_dog_002113
afhq_cat_015774,11,afhq_dog_001544
afhq_cat_015774,12,afhq_dog_002291
afhq_cat_015774,13,afhq_dog_002745
afhq_cat_015774,14,afhq_dog_000007
afhq_cat_015774,15,afhq_dog_001781
afhq_cat_009898,1,afhq_dog_003795
afhq_cat_009898,2,afhq_dog_004199
afhq_cat_009898,3,afhq_dog_002692
afhq_cat_009898,4,afhq_dog_003636
afhq_cat_009898,5,afhq_dog_002291
afhq_cat_009898,6,afhq_dog_003709
afhq_cat_009898,7,afhq_dog_003825
afhq_cat_009898,8,afhq_dog_001851
afhq_cat_009898,9,afhq_dog_002000
afhq_cat_009898,10,afhq_dog_014676
afhq_cat_009898,11,afhq_dog_001049
afhq_cat_009898,12,afhq_dog_001762
afhq_cat_009898,13,afhq_dog_004123
afhq_cat_009898,14,afhq_dog_002015
afhq_cat_009898,15,afhq_dog_000370
afhq_cat_012841,1,afhq_dog_003051
afhq_cat_012841,2,afhq_dog_002392
afhq_cat_012841,3,afhq_dog_002809
afhq_cat_012841,4,afhq_dog_002517
afhq_cat_012841,5,afhq_dog_000822
afhq_cat_012841,6,afhq_dog_004619
afhq_cat_012841,7,afhq_dog_004721
afhq_cat_012841,8,afhq_dog_004250
afhq_cat_012841,9,afhq_dog_000370
afhq_cat_012841,10,afhq_dog_002560
afhq_cat_012841,11,afhq_dog_000029
afhq_cat_012841,12,afhq_dog_002765
afhq_cat_012841,13,afhq_dog_014840
afhq_cat_012841,14,afhq_dog_001701
afhq_cat_012841,15,afhq_dog_002827
afhq_cat_012352,1,afhq_dog_002291
afhq_cat_012352,2,afhq_dog_001049
afhq_cat_012352,3,afhq_dog_002968
afhq_cat_012352,4,afhq_dog_003830
afhq_cat_012352,5,afhq_dog_002898
afhq_cat_012352,6,afhq_dog_003707
afhq_cat_012352,7,afhq_dog_002692
afhq_cat_012352,8,afhq_dog_000336
afhq_cat_012352,9,afhq_dog_002801
afhq_cat_012352,10,afhq_dog_002031
afhq_cat_012352,11,afhq_dog_002040
afhq_cat_012352,12,afhq_dog_000137
afhq_cat_012352,13,afhq_dog_002644
afhq_cat_012352,14,afhq_dog_014741
afhq_cat_012352,15,afhq_dog_003552
afhq_cat_013714,1,afhq_dog_014840
afhq_cat_013714,2,afhq_dog_004199
afhq_cat_013714,3,afhq_dog_000733
afhq_cat_013714,4,afhq_dog_003707
afhq_cat_013714,5,afhq_dog_001735
afhq_cat_013714,6,afhq_dog_004619
afhq_cat_013714,7,afhq_dog_002692
afhq_cat_013714,8,afhq_dog_015064
afhq_cat_013714,9,afhq_dog_001851
afhq_cat_013714,10,afhq_dog_001071
afhq_cat_013714,11,afhq_dog_003636
afhq_cat_013714,12,afhq_dog_002015
afhq_cat_013714,13,afhq_dog_002827
afhq_cat_013714,14,afhq_dog_001850
afhq_cat_013714,15,afhq_dog_000087
afhq_cat_012236,1,afhq_dog_002392
afhq_cat_012236,2,afhq_dog_002809
afhq_cat_012236,3,afhq_dog_004117
afhq_cat_012236,4,afhq_dog_002732
afhq_cat_012236,5,afhq_dog_002517
afhq_cat_012236,6,afhq_dog_001781
afhq_cat_012236,7,afhq_dog_004721
afhq_cat_012236,8,afhq_dog_004250
afhq_cat_012236,9,afhq_dog_000370
afhq_cat_012236,10,afhq_dog_002391
afhq_cat_012236,11,afhq_dog_004607
afhq_cat_012236,12,afhq_dog_000326
afhq_cat_012236,13,afhq_dog_003890
afhq_cat_012236,14,afhq_dog_004494
afhq_cat_012236,15,afhq_dog_003564
afhq_cat_011066,1,afhq_dog_014910
afhq_cat_011066,2,afhq_dog_003002
afhq_cat_011066,3,afhq_dog_004199
afhq_cat_011066,4,afhq_dog_000590
afhq_cat_011066,5,afhq_dog_000390
afhq_cat_011066,6,afhq_dog_001809
afhq_cat_011066,7,afhq_dog_002365
afhq_cat_011066,8,afhq_dog_000845
afhq_cat_011066,9,afhq_dog_004082
afhq_cat_011066,10,afhq_dog_002046
afhq_cat_011066,11,afhq_dog_003830
afhq_cat_011066,12,afhq_dog_001878
afhq_cat_011066,13,afhq_dog_004474
afhq_cat_011066,14,afhq_dog_003644
afhq_cat_011066,15,afhq_dog_000079
afhq_cat_009989,1,afhq_dog_001893
afhq_cat_009989,2,afhq_dog_003244
afhq_cat_009989,3,afhq_dog_003830
afhq_cat_009989,4,afhq_dog_000087
afhq_cat_009989,5,afhq_dog_000972
afhq_cat_009989,6,afhq_dog_015119
afhq_cat_009989,7,afhq_dog_000445
afhq_cat_009989,8,afhq_dog_002898
afhq_cat_009989,9,afhq_dog_003382
afhq_cat_009989,10,afhq_dog_004619
afhq_cat_009989,11,afhq_dog_000162
afhq_cat_009989,12,afhq_dog_003454
afhq_cat_009989,13,afhq_dog_000540
afhq_cat_009989,14,afhq_dog_002827
afhq_cat_009989,15,afhq_dog_004103
afhq_cat_011573,1,afhq_dog_015119
afhq_cat_011573,2,afhq_dog_000162
afhq_cat_011573,3,afhq_dog_003454
afhq_cat_011573,4,afhq_dog_001071
afhq_cat_011573,5,afhq_dog_000007
afhq_cat_011573,6,afhq_dog_001781
afhq_cat_011573,7,afhq_dog_004082
afhq_cat_011573,8,afhq_dog_000822
afhq_cat_011573,9,afhq_dog_000356
afhq_cat_011573,10,afhq_dog_014910
afhq_cat_011573,11,afhq_dog_004591
afhq_cat_011573,12,afhq_dog_004195
afhq_cat_011573,13,afhq_dog_003002
afhq_cat_011573,14,afhq_dog_004123
afhq_cat_011573,15,afhq_dog_003657
afhq_cat_010403,1,afhq_dog_002732
afhq_cat_010403,2,afhq_dog_001727
afhq_cat_010403,3,afhq_dog_004317
afhq_cat_010403,4,afhq_dog_014778
afhq_cat_010403,5,afhq_dog_003895
afhq_cat_010403,6,afhq_dog_002046
afhq_cat_010403,7,afhq_dog_000323
afhq_cat_010403,8,afhq_dog_003188
afhq_cat_010403,9,afhq_dog_003589
afhq_cat_010403,10,afhq_dog_004195
afhq_cat_010403,11,afhq_dog_000231
afhq_cat_010403,12,afhq_dog_002321
afhq_cat_010403,13,afhq_dog_003796
afhq_cat_010403,14,afhq_dog_000390
afhq_cat_010403,15,afhq_dog_003971
afhq_cat_014213,1,afhq_dog_000119
afhq_cat_014213,2,afhq_dog_002304
afhq_cat_014213,3,afhq_dog_002889
afhq_cat_014213,4,afhq_dog_000547
afhq_cat_014213,5,afhq_dog_000965
afhq_cat_014213,6,afhq_dog_004188
afhq_cat_014213,7,afhq_dog_001701
afhq_cat_014213,8,afhq_dog_001277
afhq_cat_014213,9,afhq_dog_002125
afhq_cat_014213,10,afhq_dog_002365
afhq_cat_014213,11,afhq_dog_000345
afhq_cat_014213,12,afhq_dog_001508
afhq_cat_014213,13,afhq_dog_000810
afhq_cat_014213,14,afhq_dog_003657
afhq_cat_014213,15,afhq_dog_004123
afhq_cat_010387,1,afhq_dog_003382
afhq_cat_010387,2,afhq_dog_002591
afhq_cat_010387,3,afhq_dog_002363
afhq_cat_010387,4,afhq_dog_002366
afhq_cat_010387,5,afhq_dog_014774
afhq_cat_010387,6,afhq_dog_000463
afhq_cat_010387,7,afhq_dog_001605
afhq_cat_010387,8,afhq_dog_003564
afhq_cat_010387,9,afhq_dog_001544
afhq_cat_010387,10,afhq_dog_002644
afhq_cat_010387,11,afhq_dog_000087
afhq_cat_010387,12,afhq_dog_014910
afhq_cat_010387,13,afhq_dog_002566
afhq_cat_010387,14,afhq_dog_004139
afhq_cat_010387,15,afhq_dog_003079
afhq_cat_014564,1,afhq_dog_000087
afhq_cat_014564,2,afhq_dog_002898
afhq_cat_014564,3,afhq_dog_002015
afhq_cat_014564,4,afhq_dog_000007
afhq_cat_014564,5,afhq_dog_000231
afhq_cat_014564,6,afhq_dog_002806
afhq_cat_014564,7,afhq_dog_002291
afhq_cat_014564,8,afhq_dog_001781
afhq_cat_014564,9,afhq_dog_000972
afhq_cat_014564,10,afhq_dog_002968
afhq_cat_014564,11,afhq_dog_003188
afhq_cat_014564,12,afhq_dog_003825
afhq_cat_014564,13,afhq_dog_002644
afhq_cat_014564,14,afhq_dog_002801
afhq_cat_014564,15,afhq_dog_000162
afhq_cat_010238,1,afhq_dog_002827
afhq_cat_010238,2,afhq_dog_002765
afhq_cat_010238,3,afhq_dog_003289
afhq_cat_010238,4,afhq_dog_002809
afhq_cat_010238,5,afhq_dog_003051
afhq_cat_010238,6,afhq_dog_002356
afhq_cat_010238,7,afhq_dog_003657
afhq_cat_010238,8,afhq_dog_002391
afhq_cat_010238,9,afhq_dog_000029
afhq_cat_010238,10,afhq_dog_003079
afhq_cat_010238,11,afhq_dog_004607
afhq_cat_010238,12,afhq_dog_003890
afhq_cat_010238,13,afhq_dog_000822
afhq_cat_010238,14,afhq_dog_000367
afhq_cat_010238,15,afhq_dog_002392
afhq_cat_015773,1,afhq_dog_003009
afhq_cat_015773,2,afhq_dog_004217
afhq_cat_015773,3,afhq_dog_002644
afhq_cat_015773,4,afhq_dog_004619
afhq_cat_015773,5,afhq_dog_000367
afhq_cat_015773,6,afhq_dog_002889
afhq_cat_015773,7,afhq_dog_001463
afhq_cat_015773,8,afhq_dog_000079
afhq_cat_015773,9,afhq_dog_015041
afhq_cat_015773,10,afhq_dog_002046
afhq_cat_015773,11,afhq_dog_003424
afhq_cat_015773,12,afhq_dog_000845
afhq_cat_015773,13,afhq_dog_000883
afhq_cat_015773,14,afhq_dog_001878
afhq_cat_015773,15,afhq_dog_001071
afhq_cat_011399,1,afhq_dog_002439
afhq_cat_011399,2,afhq_dog_014749
afhq_cat_011399,3,afhq_dog_004123
afhq_cat_011399,4,afhq_dog_003825
afhq_cat_011399,5,afhq_dog_004159
afhq_cat_011399,6,afhq_dog_001071
afhq_cat_011399,7,afhq_dog_002040
afhq_cat_011399,8,afhq_dog_001781
afhq_cat_011399,9,afhq_dog_000356
afhq_cat_011399,10,afhq_dog_002827
afhq_cat_011399,11,afhq_dog_004530
afhq_cat_011399,12,afhq_dog_002481
afhq_cat_011399,13,afhq_dog_003250
afhq_cat_011399,14,afhq_dog_003551
afhq_cat_011399,15,afhq_dog_004195
afhq_cat_012054,1,afhq_dog_000074
afhq_cat_012054,2,afhq_dog_001781
afhq_cat_012054,3,afhq_dog_000114
afhq_cat_012054,4,afhq_dog_003795
afhq_cat_012054,5,afhq_dog_000445
afhq_cat_012054,6,afhq_dog_001921
afhq_cat_012054,7,afhq_dog_002566
afhq_cat_012054,8,afhq_dog_004199
afhq_cat_012054,9,afhq_dog_001461
afhq_cat_012054,10,afhq_dog_000883
afhq_cat_012054,11,afhq_dog_001049
afhq_cat_012054,12,afhq_dog_000773
afhq_cat_012054,13,afhq_dog_001544
afhq_cat_012054,14,afhq_dog_003100
afhq_cat_012054,15,afhq_dog_004398
afhq_cat_010011,1,afhq_dog_004494
afhq_cat_010011,2,afhq_dog_001283
afhq_cat_010011,3,afhq_dog_004217
afhq_cat_010011,4,afhq_dog_004619
afhq_cat_010011,5,afhq_dog_000326
afhq_cat_010011,6,afhq_dog_003830
afhq_cat_010011,7,afhq_dog_015075
afhq_cat_010011,8,afhq_dog_002439
afhq_cat_010011,9,afhq_dog_002945
afhq_cat_010011,10,afhq_dog_002130
afhq_cat_010011,11,afhq_dog_015064
afhq_cat_010011,12,afhq_dog_004591
afhq_cat_010011,13,afhq_dog_003424
afhq_cat_010011,14,afhq_dog_004317
afhq_cat_010011,15,afhq_dog_002015
afhq_cat_013174,1,afhq_dog_003079
afhq_cat_013174,2,afhq_dog_000640
afhq_cat_013174,3,afhq_dog_000026
afhq_cat_013174,4,afhq_dog_000920
afhq_cat_013174,5,afhq_dog_000590
afhq_cat_013174,6,afhq_dog_002015
afhq_cat_013174,7,afhq_dog_000370
afhq_cat_013174,8,afhq_dog_002765
afhq_cat_013174,9,afhq_dog_003085
afhq_cat_013174,10,afhq_dog_003389
afhq_cat_013174,11,afhq_dog_000345
afhq_cat_013174,12,afhq_dog_000477
afhq_cat_013174,13,afhq_dog_000967
afhq_cat_013174,14,afhq_dog_000044
afhq_cat_013174,15,afhq_dog_002391
afhq_cat_012844,1,afhq_dog_002692
afhq_cat_012844,2,afhq_dog_003636
afhq_cat_012844,3,afhq_dog_002000
afhq_cat_012844,4,afhq_dog_004123
afhq_cat_012844,5,afhq_dog_000370
afhq_cat_012844,6,afhq_dog_000845
afhq_cat_012844,7,afhq_dog_001762
afhq_cat_012844,8,afhq_dog_000182
afhq_cat_012844,9,afhq_dog_004591
afhq_cat_012844,10,afhq_dog_000358
afhq_cat_012844,11,afhq_dog_003389
afhq_cat_012844,12,afhq_dog_002105
afhq_cat_012844,13,afhq_dog_014933
afhq_cat_012844,14,afhq_dog_014843
afhq_cat_012844,15,afhq_dog_000883
afhq_cat_012235,1,afhq_dog_001878
afhq_cat_012235,2,afhq_dog_014910
afhq_cat_012235,3,afhq_dog_003009
afhq_cat_012235,4,afhq_dog_002356
afhq_cat_012235,5,afhq_dog_014921
afhq_cat_012235,6,afhq_dog_001283
afhq_cat_012235,7,afhq_dog_003188
afhq_cat_012235,8,afhq_dog_014688
afhq_cat_012235,9,afhq_dog_014778
afhq_cat_012235,10,afhq_dog_000733
afhq_cat_012235,11,afhq_dog_001197
afhq_cat_012235,12,afhq_dog_000706
afhq_cat_012235,13,afhq_dog_000231
afhq_cat_012235,14,afhq_dog_000119
afhq_cat_012235,15,afhq_dog_002365
afhq_cat_012645,1,afhq_dog_000044
afhq_cat_012645,2,afhq_dog_004345
afhq_cat_012645,3,afhq_dog_004300
afhq_cat_012645,4,afhq_dog_001802
afhq_cat_012645,5,afhq_dog_015064
afhq_cat_012645,6,afhq_dog_001308
afhq_cat_012645,7,afhq_dog_003975
afhq_cat_012645,8,afhq_dog_003556
afhq_cat_012645,9,afhq_dog_002321
afhq_cat_012645,10,afhq_dog_014908
afhq_cat_012645,11,afhq_dog_002459
afhq_cat_012645,12,afhq_dog_004494
afhq_cat_012645,13,afhq_dog_004195
afhq_cat_012645,14,afhq_dog_003250
afhq_cat_012645,15,afhq_dog_002046
afhq_cat_013090,1,afhq_dog_002045
afhq_cat_013090,2,afhq_dog_000148
afhq_cat_013090,3,afhq_dog_000845
afhq_cat_013090,4,afhq_dog_001461
afhq_cat_013090,5,afhq_dog_015119
afhq_cat_013090,6,afhq_dog_000130
afhq_cat_013090,7,afhq_dog_000162
afhq_cat_013090,8,afhq_dog_002356
afhq_cat_013090,9,afhq_dog_000570
afhq_cat_013090,10,afhq_dog_003454
afhq_cat_013090,11,afhq_dog_003796
afhq_cat_013090,12,afhq_dog_001629
afhq_cat_013090,13,afhq_dog_002365
afhq_cat_013090,14,afhq_dog_002692
afhq_cat_013090,15,afhq_dog_004139
afhq_cat_012961,1,afhq_dog_004300
afhq_cat_012961,2,afhq_dog_014908
afhq_cat_012961,3,afhq_dog_002968
afhq_cat_012961,4,afhq_dog_000845
afhq_cat_012961,5,afhq_dog_002745
afhq_cat_012961,6,afhq_dog_000007
afhq_cat_012961,7,afhq_dog_000277
afhq_cat_012961,8,afhq_dog_000590
afhq_cat_012961,9,afhq_dog_000972
afhq_cat_012961,10,afhq_dog_003289
afhq_cat_012961,11,afhq_dog_000370
afhq_cat_012961,12,afhq_dog_002356
afhq_cat_012961,13,afhq_dog_000087
afhq_cat_012961,14,afhq_dog_015064
afhq_cat_012961,15,afhq_dog_004494
afhq_cat_016052,1,afhq_dog_000659
afhq_cat_016052,2,afhq_dog_004123
afhq_cat_016052,3,afhq_dog_003985
afhq_cat_016052,4,afhq_dog_004203
afhq_cat_016052,5,afhq_dog_000542
afhq_cat_016052,6,afhq_dog_000540
afhq_cat_016052,7,afhq_dog_000547
afhq_cat_016052,8,afhq_dog_000356
afhq_cat_016052,9,afhq_dog_014688
afhq_cat_016052,10,afhq_dog_002015
afhq_cat_016052,11,afhq_dog_002459
afhq_cat_016052,12,afhq_dog_004082
afhq_cat_016052,13,afhq_dog_014910
afhq_cat_016052,14,afhq_dog_004188
afhq_cat_016052,15,afhq_dog_000845
afhq_cat_010376,1,afhq_dog_000356
afhq_cat_010376,2,afhq_dog_004472
afhq_cat_010376,3,afhq_dog_004530
afhq_cat_010376,4,afhq_dog_000137
afhq_cat_010376,5,afhq_dog_003657
afhq_cat_010376,6,afhq_dog_004123
afhq_cat_010376,7,afhq_dog_002692
afhq_cat_010376,8,afhq_dog_015010
afhq_cat_010376,9,afhq_dog_004474
afhq_cat_010376,10,afhq_dog_002304
afhq_cat_010376,11,afhq_dog_001851
afhq_cat_010376,12,afhq_dog_000547
afhq_cat_010376,13,afhq_dog_002893
afhq_cat_010376,14,afhq_dog_004199
afhq_cat_010376,15,afhq_dog_001071
afhq_cat_014321,1,afhq_dog_004123
afhq_cat_014321,2,afhq_dog_001277
afhq_cat_014321,3,afhq_dog_002901
afhq_cat_014321,4,afhq_dog_004607
afhq_cat_014321,5,afhq_dog_003890
afhq_cat_014321,6,afhq_dog_004188
afhq_cat_014321,7,afhq_dog_002391
afhq_cat_014321,8,afhq_dog_000659
afhq_cat_014321,9,afhq_dog_004721
afhq_cat_014321,10,afhq_dog_004530
afhq_cat_014321,11,afhq_dog_000370
afhq_cat_014321,12,afhq_dog_002365
afhq_cat_014321,13,afhq_dog_002827
afhq_cat_014321,14,afhq_dog_001071
afhq_cat_014321,15,afhq_dog_000547
afhq_cat_016126,1,afhq_dog_003079
afhq_cat_016126,2,afhq_dog_000087
afhq_cat_016126,3,afhq_dog_001893
afhq_cat_016126,4,afhq_dog_002898
afhq_cat_016126,5,afhq_dog_000026
afhq_cat_016126,6,afhq_dog_002015
afhq_cat_016126,7,afhq_dog_000007
afhq_cat_016126,8,afhq_dog_001952
afhq_cat_016126,9,afhq_dog_004619
afhq_cat_016126,10,afhq_dog_000640
afhq_cat_016126,11,afhq_dog_002692
afhq_cat_016126,12,afhq_dog_000773
afhq_cat_016126,13,afhq_dog_000920
afhq_cat_016126,14,afhq_dog_004217
afhq_cat_016126,15,afhq_dog_002356
afhq_cat_014410,1,afhq_dog_003901
afhq_cat_014410,2,afhq_dog_002827
afhq_cat_014410,3,afhq_dog_002481
afhq_cat_014410,4,afhq_dog_002372
afhq_cat_014410,5,afhq_dog_002517
afhq_cat_014410,6,afhq_dog_000822
afhq_cat_014410,7,afhq_dog_003644
afhq_cat_014410,8,afhq_dog_002449
afhq_cat_014410,9,afhq_dog_003553
afhq_cat_014410,10,afhq_dog_004026
afhq_cat_014410,11,afhq_dog_000659
afhq_cat_014410,12,afhq_dog_000547
afhq_cat_014410,13,afhq_dog_000540
afhq_cat_014410,14,afhq_dog_004474
afhq_cat_014410,15,afhq_dog_002356
afhq_cat_015876,1,afhq_dog_002973
afhq_cat_015876,2,afhq_dog_000129
afhq_cat_015876,3,afhq_dog_002447
afhq_cat_015876,4,afhq_dog_003628
afhq_cat_015876,5,afhq_dog_002889
afhq_cat_015876,6,afhq_dog_002644
afhq_cat_015876,7,afhq_dog_000182
afhq_cat_015876,8,afhq_dog_000570
afhq_cat_015876,9,afhq_dog_002040
afhq_cat_015876,10,afhq_dog_000883
